qitem,label,sitelink_count,local_title,local_bytes,ref_bytes,views,completeness,is_stub
Q110538780,Sylvia Jagwe Owachi,3,Omuyimbi Sylvia Jagwe Owachi,4424,4333.0,0,102.1,False
Q111322940,Kaboyo Alice,3,Alice Kaboyo,5741,5144.0,0,111.6,False
Q111685296,Zambaali Bulasio Mukasa,3,Bulasio Mukasa,8762,8138.0,0,107.7,False
Q111524978,Busingye Peninah Kabingani,3,Busingye Peninah Kabingani,6655,9327.0,0,71.4,False
Q111304092,Christine Nambirige,3,Christine Nambirige,1817,3332.0,0,54.5,True
Q111300462,Grace Aluka,3,Grace Aluka,2095,0.0,0,,False
Q111729377,Immaculate Akello,3,Immaculate Akello,2763,0.0,0,,False
Q111462677,Joy Ruth Acheng,3,Joy Ruth Acheng,3245,4980.0,0,65.2,False
Q111700178,Juliet Sekabunga,3,Juliet Sekabunga Nalwanga,4835,9878.0,0,48.9,False
Q111482350,Justina Geraldine Najjuka,3,Justina Geraldine Najjuka,4500,5917.0,0,76.1,False
Q111292264,Ruth Tuma,3,Ruth Tuma,6438,4097.0,0,157.1,False
Q111540606,Winifred Kiryabwire,3,Winifred Kiryabwire,3184,5581.0,0,57.1,False
Q111530450,Winnie Nwagi,3,Winnie Nwagi,8348,8176.0,0,102.1,False
Q115941035,Bathsheba Okwenje,3,Bathsheba Okwenje,2653,5736.0,0,46.3,False
Q114263461,Busega Martyrs Memorial,3,Ekijjukizo ky'Abajulizi e Busega,11347,5413.0,0,209.6,False
Q114554350,Fort Lugard,3,"Fort Lugard, Kampala",3277,2826.0,0,116.0,False
Q111293047,Jacqueline Kyatuheire,3,Jacqueline Kyatuheire,4290,7072.0,0,60.7,False
Q112317778,Janat Chemusto,3,Janat Chemusto,8620,9202.0,0,93.7,False
Q111335873,Nvumetta Ruth Kavuma,3,Nvumetta Ruth Kavuma,6038,6920.0,0,87.3,False
Q113840926,She Corporate Football Club,3,She Corporates Football club,5223,4750.0,0,110.0,False
Q111924939,Uganda Railway Museum,3,Ekitebe ky'eggaali y'omukka ekya Uganda Railway Museum,7390,5467.0,0,135.2,False
Q11727920,John Kyazze,3,John Kyazze,502,1409.0,0,35.6,True
Q111843572,Lawrence Kasadha,3,LawrenceKasadha,3750,8474.0,0,44.3,False
Q11812644,list of Speakers of the Parliament of Uganda,3,Olukalala lwa ba sipiika ba palaamenti ya Uganda,6893,5027.0,0,137.1,False
Q116603765,Aguti Sarah,3,Sarah Aguti Nyangkori,4101,6756.0,0,60.7,False
Q120973040,Art Gallery Uganda,3,Afriart Gallery,36965,32922.0,0,112.3,False
Q119546666,Jannon Otto,3,Jannon Otto,8798,12038.0,0,73.1,False
Q117476533,Joram Muzira,3,Joram Muzira,7189,9076.0,0,79.2,False
Q119396766,Paul Kato Lubwama,3,Kato Lubwama,6829,6091.0,0,112.1,False
Q118365777,Sandra Aceng,3,Sandra Aceng,6295,6066.0,0,103.8,False
Q118578877,Sarah Bireete,3,Sarah Bireete,7340,8580.0,0,85.5,False
Q118411924,Tom Okia Okurut,3,Tom Okurut,20704,7594.0,0,272.6,False
Q121501039,Wamala Tombs,3,Amasiro g'eWamala,1503,1359.0,0,110.6,True
Q124666178,Culton Scovia Nakamya,3,Culton Scovia Nakamya,3194,5149.0,0,62.0,False
Q124616075,Hope Akello,3,Hope Akello,1115,2290.0,0,48.7,True
Q122023112,Irene Eyaru,3,Irene Eyaru,5053,5639.0,0,89.6,False
Q123506765,Jovia Mutesi,3,Jovia Mutesi,9382,8839.0,0,106.1,False
Q124474913,Lugave Clan,3,Lugave Clan,1005,930.0,0,108.1,True
Q124632941,Ngeye Clan,3,Ngeye Clan,4233,6326.0,0,66.9,False
Q124625598,Nte Clan,3,Nte Clan,29029,5672.0,0,511.8,False
Q123459616,Young African Refugees for Integral Development,3,Abavubuka Ababundabunda mu Afrika olw'enkulaakulana ey'omuggundu,4642,5577.0,0,83.2,False
Q125280005,Ajok Lucy,3,Ajok Lucy,3360,3973.0,0,84.6,False
Q125338138,Akumu Catherine Mavenjina,3,Akumu Catherine Mavenjina,3429,4587.0,0,74.8,False
Q123002698,Allan Enyou,3,Allan Enyou,9711,10028.0,0,96.8,False
Q124250858,Kadodi,3,Amazina ga Kadodi,4512,0.0,0,,False
Q123608985,Kiwumulo Cave,3,Empuku ya Kiwumulo,3560,4148.0,0,85.8,False
Q124988135,Hannah Karema Tumukunde,3,Hannah Karema Tumukunde,3901,9123.0,0,42.8,False
Q124719669,Jovan Kiryabwire,3,Jovan Kiryabwire,4125,5540.0,0,74.5,False
Q124051887,Mr. Lee B2C,3,Mr.bLee B2C,6120,6228.0,0,98.3,False
Q123677388,Ramz Kawooya,3,Ramz Kawooya,7046,7351.0,0,95.9,False
Q123584790,Ruth Kalibbala Bwanika,3,Ruth Kalibbala Bwanika,2745,3841.0,0,71.5,False
Q125317431,Stephen Kiggundu,3,Stephen Kiggundu,6478,7419.0,0,87.3,False
Q124339480,Dingi Dingi dance,3,Dingi dingi,4934,0.0,0,,False
Q125750504,Ekwau Ibi Florence,3,Ekwau Ibi Florence,3022,2385.0,0,126.7,False
Q125750514,Grace Namara,3,Grace Namara,2233,4299.0,0,51.9,False
Q12858655,John Ruganda,3,John Ruganda,1876,5127.0,0,36.6,True
Q125423041,Josephine Kakooza,3,Josephine Kakooza,5938,6483.0,0,91.6,False
Q125361348,Lillian Bagala,3,Lillian Bagala,5073,5098.0,0,99.5,False
Q127784750,Crispin Kaheru,3,Crispin Kaheru,9155,7797.0,0,117.4,False
Q126908167,Lake Nshenyi,3,Ennyanja Nshenyi,1565,1595.0,0,98.1,True
Q126936275,Frank Muramuzi,3,Frank Muramuzi,2315,5215.0,0,44.4,False
Q129978915,Jinja North United FC,3,Jinja North United FC,4054,9870.0,0,41.1,False
Q129778271,Lady Doves WFC,3,Lady Doves FC,3212,3066.0,0,104.8,False
Q127785174,Lamex Omara Apitta,3,Lamex Omara Apitta,6541,6539.0,0,100.0,False
Q129772535,Makerere University WFC,3,Makerere University WFC,1016,1549.0,0,65.6,True
Q126604138,Narendra M. Patel,3,Narendra M. Patel,4348,3702.0,0,117.5,False
Q127693492,Pamela Enyonu,3,Pamela Enyonu,4119,3771.0,0,109.2,False
Q127790894,Simeo Muwanga Nsubuga,3,Simeo Muwanga Nsubuga,4015,4915.0,0,81.7,False
Q130612943,Anitah Namata,3,Anitah Namata,6669,6723.0,0,99.2,False
Q130314223,Kiiza Arafat Usama,3,Arafat Kiza Usama,5090,5445.0,0,93.5,False
Q131267963,Fatumah Asha,3,Fatumah Asha,2378,6844.0,0,34.7,False
Q130406068,Isaac Zebra Jr,3,Isaac Zebra Jr,5960,7571.0,0,78.7,False
Q130347757,Jack Komakech,3,Jack Komakech,5380,4307.0,0,124.9,False
Q130306486,Nafian Legason Alionzi,3,Nafian Alionzi,3388,4720.0,0,71.8,False
Q130610924,Hadija Nalongo,3,Nalongo Hadijah,7406,6937.0,0,106.8,False
Q131148024,Namugerwa Gloria,3,Namugerwa Gloria,4015,4021.0,0,99.9,False
Q131105408,Olivia Mary Nantongo,3,Olivia Mary Nantongo,5998,6308.0,0,95.1,False
Q130353325,Shakirah Nankwanga,3,Shakirah Nankwanga,3686,3659.0,0,100.7,False
Q130438301,Uganda women's national under-19 cricket team,3,Uganda women's national under-19 cricket team,5847,6795.0,0,86.0,False
Q131179358,Wilton Sebastian Kezala,3,Wilton Sebastian Kezala,10907,14043.0,0,77.7,False
Q130613918,Zaina Namuleme,3,Zaina Namuleme,7954,8810.0,0,90.3,False
Q131927821,Alakena,3,Alakena,18158,11047.0,0,164.4,False
Q131301500,Anny Katabaazi Bwengye,3,Anny Katabaazi Bwengye,1941,5717.0,0,34.0,True
Q131414564,Asha Noppeney,3,Asha Noppeney,9078,7113.0,0,127.6,False
Q133780083,Carol Nakimera,3,Carol Nakimera,5487,8183.0,0,67.1,False
Q131401843,Doreck Ankunda,3,Doreck Ankunda,5089,5300.0,0,96.0,False
Q132661273,Kikalayi,3,Kikalayi,4526,6576.0,0,68.8,False
Q133824254,Madina Amin,3,Madina Amin,2025,5045.0,0,40.1,False
Q131913134,Amalakwang,3,Malakwang,3754,3914.0,0,95.9,False
Q131313247,Nayiga Patricia,3,Nayiga Patricia,4556,4754.0,0,95.8,False
Q131277807,Sasha Ferguson,3,"Sasha Ferguson, omuwandiisi w’ebitabo",5144,4323.0,0,119.0,False
Q131438489,Zafaran,3,Zafaran (omuyimbi) .,4116,4146.0,0,99.3,False
Q134289420,Carol Alyek Beyanga,3,Carol Alyek Beyanga,4001,3958.0,0,101.1,False
Q132830790,Empogola,3,Empogola,1904,2447.0,0,77.8,True
Q134042986,Eunice Lubega Posnansky,3,Eunice Lubega Posnansky,4065,3990.0,0,101.9,False
Q133934861,Jackline Kemigisa,3,Jackline Kemigisa,5640,5782.0,0,97.5,False
Q133820056,Lydia Mungherera,3,Lydia Mungherera,23154,13332.0,0,173.7,False
Q136663956,Nancy Chepkwurui,3,Nancy Chepkwurui,4357,5655.0,0,77.0,False
Q133816901,Sarah Wasagali Kanaabi,3,Sarah Wasagali Kanaabi,6306,6278.0,0,100.4,False
Q135916392,Amos Nyathirombo,3,Amos Nyathirombo,8261,8034.0,0,102.8,False
Q136408864,Shakirah Nyinagahirwa,3,Shakirah Nyinagahirwa,3508,3569.0,0,98.3,False
Q137988585,Charity Lenia,3,Charity Lenia,5323,4487.0,0,118.6,False
Q137988549,Nassolo Eugenia,3,Eugenia Nassolo,4442,4221.0,0,105.2,False
Q137972245,Harriet Nakwedde,3,Harriet Nakwedde,10319,5623.0,0,183.5,False
Q137972159,Patricia Magara,3,Patricia Magara,6375,5788.0,0,110.1,False
Q136186195,Perry Aritua,3,Perry Aritua,5161,4492.0,0,114.9,False
Q137972068,Rose Nalubowa,3,Rose Nalubowa,3725,5184.0,0,71.9,False
Q138115966,Darlyne Komukama,3,Darlyne Komukama,19848,7461.0,0,266.0,False
Q137988497,Nakku Fiona,3,Fiona Nakku,3752,3887.0,0,96.5,False
Q137995601,Ibaseret Josephine,3,Josephine Ibaseret,3692,3647.0,0,101.2,False
Q138024590,Nameere Justine,3,Justine Nameere,5091,10448.0,0,48.7,False
Q137988668,Namatovu Mastula,3,Mastula Namatovu,5536,3594.0,0,154.0,False
Q138005806,Nyasio Mudimi,3,Nyasio Mudimi,2873,2835.0,0,101.3,False
Q137993772,Pamela Annet Kirungi,3,Pamela Annet Kirungi,2106,2770.0,0,76.0,False
Q139501379,Salaamu Musumba,3,Salaamu Musumba,7870,7037.0,0,111.8,False
Q138789767,Sarah Mukasa,3,Sarah Mukasa,9518,9580.0,0,99.4,False
Q16186459,Rwamirama Bright Kanyontore,3,Bright Rwamirama,6580,7723.0,0,85.2,False
Q14956789,,3,Eddwaaliro ly'e Nsambya,7611,8088.0,0,94.1,False
Q16193765,Halima Namakula,3,Halima Namakula,5798,9850.0,0,58.9,False
Q16146560,Joe Atuhaire,3,Joe Atuhaire,4241,6436.0,0,65.9,False
Q14949166,Justinian Tamusuza,3,Justinian Tamusuza,2896,9916.0,0,29.2,False
Q16193010,Kamanda Bataringaya,3,Kamanda Bataringaya,3614,5741.0,0,63.0,False
Q15233586,Kapeeka,3,Kapeeka,198,6407.0,0,3.1,True
Q15243147,Lutembe Bay,3,Lutembe Bay,1451,5368.0,0,27.0,True
Q15262267,Ngogwe,3,Ngogwe,67,3429.0,0,2.0,True
Q1485280,Paraa,3,Paraa,125,9140.0,0,1.4,True
Q16147044,Stella Arach-Amoko,3,Stella Arach-Amoko,4744,6128.0,0,77.4,False
Q16229408,Daisuke Ssegwanyi,3,Daisuke Ssegwanyi,4687,5995.0,0,78.2,False
Q16729327,GNL Zamba,3,GNL Zamba,19196,25377.0,0,75.6,False
Q16729239,George Baguma,3,George Baguma,2794,4090.0,0,68.3,False
Q15437477,Godfrey Kalimugogo,3,Godfrey Kalimugogo,6782,7463.0,0,90.9,False
Q16733664,Julius Oketta,3,Julius Oketta,5436,6147.0,0,88.4,False
Q15845131,Bweranyangi Girls' Secondary School,3,Bweranyangi Girls' Senior Secondary School,8510,8387.0,0,101.5,False
Q16106755,Charles Olweny,3,Charles Olweny,7460,10049.0,0,74.2,False
Q16194682,Charles Mayiga,3,Charles Peter Mayiga,7743,8439.0,0,91.8,False
Q16194624,Kakooza James,3,James Kakooza,3707,5441.0,0,68.1,False
Q16212968,James Makubuya,3,James Makubuya,3257,3287.0,0,99.1,False
Q16017445,Jimmy Katumba,3,Jimmy Katumba,3661,5022.0,0,72.9,False
Q15924972,John Kabaireho,3,John Kabaireho,519,2969.0,0,17.5,True
Q15971032,Umar Semata,3,Umar Semata,8465,10740.0,0,78.8,False
Q16194683,Mbadi Wilson Mbasu,3,Wilson Mbadi,7814,9563.0,0,81.7,False
Q16841163,Aziz Azion,3,Aziz Azion,7195,6754.0,0,106.5,False
Q16954390,Bugoye,3,Bugoye,142,4558.0,0,3.1,True
Q16954661,Busitema University School of Medicine,3,Busitema University School of Medicine,8151,7858.0,0,103.7,False
Q16895898,Nkokonjeru Hospital,3,Eddwaliro lya St. Francis e Nkokonjeru,4135,5223.0,0,79.2,False
Q16894888,Mbarara University School of Medicine,3,Essomero ly'obusawo mu Ssetendekero ye Mbarara,554,4256.0,0,13.0,True
Q16929592,Godfrey Mugisha,3,Godfrey Mugisha,1737,2025.0,0,85.8,True
Q16892998,Kabamba,3,Kabamba,170,10242.0,0,1.7,True
Q16893522,Kitante Hill Secondary School,3,Kitante Hill Secondary School,4443,3666.0,0,121.2,False
Q16844696,Masaka Local Council FC,3,Masaka Local Council FC,765,1139.0,0,67.2,True
Q16895628,Nakasero,3,Nakasero kasozi,64,13577.0,0,0.5,True
Q16875907,Chris Baryomunsi,3,Chris Baryomunsi,12711,13472.0,0,94.4,False
Q17402507,Edward Rugumayo,3,Edward Rugumayo,9266,10628.0,0,87.2,False
Q17108374,National Forestry Authority,3,Ekitongole ekikwasaganya ebibira,3011,4876.0,0,61.8,False
Q17037392,Eneriko Seruma,3,Eneriko Seruma,2048,3318.0,0,61.7,False
Q17078643,HiveColab,3,HiveColab,2951,5727.0,0,51.5,False
Q17007665,Kyebambe III of Tooro,3,Kyebambe III owe Tooro,6759,6606.0,0,102.3,False
Q17095853,Mbazzi,3,Mbazzi,3719,2968.0,0,125.3,False
Q16989704,Nnabagereka of Buganda,3,Nnaabagereka wa Buganda,4376,3829.0,0,114.3,False
Q16966812,People's Progressive Party,3,People's Progressive Party,5741,6210.0,0,92.4,False
Q17018406,Serere Township Secondary School,3,Serere Township Secondary School,5381,6233.0,0,86.3,False
Q19757734,A Pass,3,A Pass,8899,9424.0,0,94.4,False
Q18115451,Arthur Sserwanga,3,Arthur Sserwanga,5787,4902.0,0,118.1,False
Q18205376,Bwesigye bwa Mwesigire,3,Bwesigye bwa Mwesigire,7096,7076.0,0,100.3,False
Q17747272,Caesar Achellam,3,Ceasar Achellam,2330,6166.0,0,37.8,False
Q18350615,David Lutalo,3,David Lutalo,5023,7145.0,0,70.3,False
Q18044661,Eriabu Lugujjo,3,Eriabu Lugujjo,5269,4938.0,0,106.7,False
Q18085680,Hannington Sengendo,3,Hannington Sengendo,5234,4836.0,0,108.2,False
Q18045200,John Ntambirweki,3,John Ntambirweki,2626,4045.0,0,64.9,False
Q18378910,Nabisunsa Girls Secondary School,3,Nabisunsa Girls Secondary school,8417,5034.0,0,167.2,False
Q18353233,Nick Nola,3,Nick Nola,5012,7211.0,0,69.5,False
Q18353246,Nick Twinamatsiko,3,Nick Twinamatsiko,2388,4055.0,0,58.9,False
Q18353895,Kavuma Samuel,3,Sam Kavuma,4020,7939.0,0,50.6,False
Q19609550,Allan Toniks,3,Allan Toniks,8375,5888.0,0,142.2,False
Q19667986,Daniel Kidega,3,Daniel Kiganda,8293,6717.0,0,123.5,False
Q19666433,Elly Katunguka,3,Elly Katunguka,7881,8511.0,0,92.6,False
Q19668415,Hakim Sendagire,3,Hakim Sendagire,6231,6587.0,0,94.6,False
Q19667761,Innocent Oula,3,Innocent Oula,6094,5977.0,0,102.0,False
Q19666265,Michael Ross Kakooza,3,Michael Ross Kakooza,1888,3978.0,0,47.5,True
Q19276816,Pen-Mogi Nyeko,3,Pen-Mogi Nyeko,10510,6861.0,0,153.2,False
Q19664732,Phina Mugerwa,3,Phina Mugerwa,4508,5690.0,0,79.2,False
Q19668419,Raphael Owor,3,Raphael Owor,5851,6592.0,0,88.8,False
Q19667665,Richard Kanyerezi,3,Richard Kanyerezi,6905,8743.0,0,79.0,False
Q19664280,Sophie Gombya,3,Sophie Gombya,3552,2672.0,0,132.9,False
Q19665800,Vampino,3,Vampino,4314,7481.0,0,57.7,False
Q19664521,Viboyo,3,Viboyo,4641,4739.0,0,97.9,False
Q19666374,Vincent Ssempijja,3,Vincent Ssempijja,3257,5387.0,0,60.5,False
Q18719302,Benon Mugumbya,3,Benon Mugumbya,3341,7053.0,0,47.4,False
Q18764119,Henry Tigan,3,Henry Tigan,1742,2256.0,0,77.2,True
Q18705268,Holy Keane Amooti,3,Holy Keane Amooti,3387,0.0,0,,False
Q18687943,Isaiah Katumwa,3,Isaiah Katumwa,6000,10227.0,0,58.7,False
Q18764146,Jackie Chandiru,3,Jackie Chandiru,9082,12819.0,0,70.8,False
Q18389188,Martin Aliker,3,Martin Aliker,10191,8146.0,0,125.1,False
Q19592377,Mary Lewis,3,Mary Lewis (Omunnakatemba omukanada),4776,5081.0,0,94.0,False
Q19353865,Mike Mutebi,3,Mike Mutebi,1212,2283.0,0,53.1,True
Q18379731,Navio,3,Navio (akuba ennyimba z'okufubutuka ebigambo),8898,10185.0,0,87.4,False
Q18530572,Paulo Kavuma,3,Paulo Kavuma,943,1738.0,0,54.3,True
Q18388270,Phillimon Selowa,3,Phillimon Selowa,766,4229.0,0,18.1,True
Q18763759,Sera,3,Sera (omuyimbi),3103,0.0,0,,False
Q19281660,Venansius Baryamureeba,3,Venansius Baryamureeba,15810,17007.0,0,93.0,False
Q18565568,Wycliffe Kiyingi,3,Wycliffe Kiyingi,3509,5303.0,0,66.2,False
Q18684119,Angella Katatumba,3,Angella Katatumba,3254,5203.0,0,62.5,False
Q18686245,Arthur Gakwandi,3,Arthur Gakwandi,6435,6659.0,0,96.6,False
Q18686569,Charles Hamya,3,Charles Hamya,6555,4224.0,0,155.2,False
Q18645729,Elly Wamala,3,Elly Wamala,8712,8210.0,0,106.1,False
Q18686455,Gravity Omutujju,3,Gravity Omutujju,3356,4920.0,0,68.2,False
Q20127943,Mugira James,3,James Mugira,3528,5692.0,0,62.0,False
Q18645803,James Mulwana,3,James Mulwana,11128,8040.0,0,138.4,False
Q18637519,Leslie 'Lee' Kasumba,3,Leslie 'Lee' Kasumba,7851,6969.0,0,112.7,False
Q18637164,Miraj Barot,3,Miraj Barot,8966,6292.0,0,142.5,False
Q19893338,Philemon Mateke,3,Philemon Mateke,3789,5102.0,0,74.3,False
Q19842997,Selestino Babungi,3,Selestino Babungi,4243,4793.0,0,88.5,False
Q18645870,Tumusiime Rushedge,3,Tumusiime Rushedge,5305,4469.0,0,118.7,False
Q20746253,International School of Uganda,3,International School of Uganda,1837,3202.0,0,57.4,True
Q20744995,Ivan Lumanyika,3,Ivan Lumanyika,1772,3595.0,0,49.3,True
Q20982424,Kabulasoke,3,Kabulasoke,130,6196.0,0,2.1,True
Q20746259,Kabwoya,3,Kabwoya,127,8078.0,0,1.6,True
Q20982425,Kaiso,3,Kaiso,125,4208.0,0,3.0,True
Q20982441,Musita,3,Musita,2984,4670.0,0,63.9,False
Q21068182,list of roads in Uganda,3,Olukalala lw'enguudo mu Uganda,34653,37388.0,0,92.7,False
Q20644568,Sylver Kyagulanyi,3,Sylver Kyagulanyi,4503,4703.0,0,95.7,False
Q22082369,Bobi,3,"Bobi, Yuganda",134,6191.0,0,2.2,True
Q22082370,Bukeerere,3,Bukeerere,160,5369.0,0,3.0,True
Q22082371,Buwenda,3,Buwenda,141,3877.0,0,3.6,True
Q22670087,Lwemiyaga County,3,Essaza ly'e Lwemiyaga,2479,4186.0,0,59.2,False
Q21642673,Giovanni Kiyingi,3,Giovanni Kiyingi,8457,13335.0,0,63.4,False
Q22935610,Jane Mulemwa,3,Jane Mulemwa,3602,5111.0,0,70.5,False
Q22935615,Kassim Nakibinge,3,Kassim Nakibinge,5361,5360.0,0,100.0,False
Q22280254,Okello Sam,3,Okello Sam,8380,6555.0,0,127.8,False
Q23541022,Alykhan Karmali,3,Alykhan Karmali,5065,4233.0,0,119.7,False
Q24258753,Arthur Ziraba,3,Arthur Ziraba,3053,3632.0,0,84.1,False
Q24565886,Baltazar Kasirivu-Atwooki,3,Baltazar Kasirivu-Atwooki,4941,3864.0,0,127.9,False
Q24236551,Bukuya,3,Bukuya,142,7821.0,0,1.8,True
Q24565103,Dennis Galabuzi Ssozi,3,Dennis Galabuzi Ssozi,4338,4971.0,0,87.3,False
Q23409627,Elvis Sekyanzi,3,Elvis Sekyanzi,6069,4032.0,0,150.5,False
Q23772450,Gaetano Batanyenda,3,Gaetano Batanyenda,1422,9101.0,0,15.6,True
Q23416724,Michael Ondoga,3,Michael Ondoga,4729,5323.0,0,88.8,False
Q23058502,Nsaka University,3,Nsaka Yunivasite,4146,4326.0,0,95.8,False
Q2473886,Uganda National Bureau of Standards,3,Uganda National Bureau of Standards,4656,7197.0,0,64.7,False
Q24039853,Anne Atai Omoruto,3,Anne Atai Omoruto,3761,5178.0,0,72.6,False
Q24572657,Maganda Julius Wandera,3,Julius Wandera Maganda,6246,6342.0,0,98.5,False
Q24915341,Kamuli Sugar Limited,3,Kamuli Sugar Limited,1704,4271.0,0,39.9,True
Q23927055,Karuma Falls,3,Karuma Falls,262,5386.0,0,4.9,True
Q24004852,Sandy Soul,3,Sandra Nankoma,6509,9097.0,0,71.6,False
Q24572632,William Byaruhanga,3,William Byaruhanga,3065,4300.0,0,71.3,False
Q24054206,Atutur Town,3,Atutur,136,7219.0,0,1.9,True
Q24851611,Frederick Ngobi Gume,3,Frederick Ngobi Gume,1170,7236.0,0,16.2,True
Q24572841,Kyeyune Haruna Kasolo,3,Haruna Kasolo Kyeyune,3782,7322.0,0,51.7,False
Q24006415,John Walugembe,3,John Walugembe,8610,12965.0,0,66.4,False
Q24054209,Kawanda,3,Kawanda,181,4977.0,0,3.6,True
Q24713596,Kibimba,3,Kibimba,252,7477.0,0,3.4,True
Q24054205,Kilembe,3,"Kilembe, Yuganda",185,4352.0,0,4.3,True
Q24054203,Kisubi,3,Kisubi,128,5387.0,0,2.4,True
Q26792851,David Marus,3,David Marus,715,1250.0,0,57.2,True
Q28446262,Mawogola County,3,Essaza ly’e Mawogola,1659,3641.0,0,45.6,True
Q25112522,Joseph Mugisha,3,Joseph Mugisha,9106,9689.0,0,94.0,False
Q25226960,Milege World Music Festival,3,Milege Festival,9107,5611.0,0,162.3,False
Q25100954,Mpanga Central Forest Reserve,3,Mpanga Central Forest Reserve,4721,4153.0,0,113.7,False
Q28404009,Attorney General of Uganda,3,Saabawolereza wa gavumenti ya Uganda,7628,7325.0,0,104.1,False
Q26822218,Simon Ayeko,3,Simon Ayeko,1705,6298.0,0,27.1,True
Q28408173,Teacher Mpamire,3,Teacher Mpamire,5294,6661.0,0,79.5,False
Q26702132,Yabezi Kiiza,3,Yabezi Kiiza,2319,3107.0,0,74.6,False
Q27973946,Oboth Marksons Jacob,3,Jacob Oboth-Oboth,10186,10967.0,0,92.9,False
Q25053501,Katikkiro of Buganda,3,Katikkiro wa Buganda,19613,24934.0,0,78.7,False
Q28456603,Kyanamukaaka,3,Kyanamukaaka,1065,1190.0,0,89.5,True
Q27981566,Manuel Pinto,3,Manuel Pinto (Omusikawutu),2555,3065.0,0,83.4,False
Q28134986,"Ministry of Gender, Labour and Social Development (Uganda)",3,"Minisitule evunaanyizibwa ku by'Ekikula Ky'abantu, Emirimu N'enkulakulanya y'Embeera z'Abantu mu Uganda",9341,10170.0,0,91.8,False
Q28223344,Ministry of Disaster Preparedness and Refugees,3,Minisitule y'ebiggwa bitalaze n'ababundabunda mu Uganda,4553,6195.0,0,73.5,False
Q2776848,Moses Aliwa,3,Moses Aliwa,879,1329.0,0,66.1,True
Q28478797,Christine Namaganda,3,Namaganda Christine,496,4403.0,0,11.3,True
Q28151726,Olive Byamukama,3,Olive Byamukama,1501,1990.0,0,75.4,True
Q27830972,Peter Odeke,3,Peter Odeke,5908,6287.0,0,94.0,False
Q27662587,Wilbrod Humphreys Owor,3,Wilbrod Humphreys Owor,8009,5510.0,0,145.4,False
Q27826938,William Kisaalita,3,William Kisaalita,6029,6130.0,0,98.4,False
Q29618018,Alex Ruhunda,3,Alex Ruhunda,8206,10231.0,0,80.2,False
Q30228752,Deo Rwabiita,3,Deo Rwabiita,1280,2710.0,0,47.2,True
Q29057421,Producer Hannz,3,Hannz Tactiq,5213,4770.0,0,109.3,False
Q29453338,Humphrey Nabimanya,3,Humphrey Nabimanya,8676,9985.0,0,86.9,False
Q29947195,Otto Edward Makmot,3,Makmot Otto,7788,7528.0,0,103.5,False
Q29569933,Onduparaka FC,3,Onduparaka FC,45056,31970.0,0,140.9,False
Q29649732,Peter Elwelu,3,Peter Elwelu,4175,7338.0,0,56.9,False
Q28595346,Ragga Dee,3,Ragga Dee,4110,5174.0,0,79.4,False
Q28661855,Waswa Balunywa,3,Waswa Balunywa,8329,7769.0,0,107.2,False
Q32541189,Jackie Akello,3,Jackie Akello,4900,7288.0,0,67.2,False
Q31966187,Nagojje,3,Nagojje,718,8490.0,0,8.5,True
Q32540570,Paulson Luttamaguzi,3,Paulson Luttamaguzi,7819,9732.0,0,80.3,False
Q30347337,Proscovia Nalweyiso,3,Proscovia Nalweyiso,2675,5324.0,0,50.2,False
Q30945317,Rosemary Tumusiime,3,Rosemary Tumusiime,9667,9442.0,0,102.4,False
Q33919632,Luboyera Azake,3,Azake Luboyera,1479,3459.0,0,42.8,True
Q34345124,Boban Zirintusa,3,Boban Zirintusa,17177,10423.0,0,164.8,False
Q36824970,Lawrence Mangusho,3,Lawrence Mangusho,8032,7758.0,0,103.5,False
Q3335467,Namilyango,3,Namilyango,312,9070.0,0,3.4,True
Q34345403,Mulongo Simon,3,Simon Mulongo,7953,8071.0,0,98.5,False
Q39311739,Faith Mwondha,3,Faith Mwondha,3585,5188.0,0,69.1,False
Q38250495,"Pope John Paul II College, Gulu",3,"Pope John Paul II College, Gulu",715,1466.0,0,48.8,True
Q4670267,Abu Mayanja,3,Abu Mayanja,10724,10552.0,0,101.6,False
Q4684139,Adolf Mwesige,3,Adolf Mwesige,10440,9960.0,0,104.8,False
Q41796411,Muhammad Nsereko,3,Muhammad Nsereko,7422,8350.0,0,88.9,False
Q40352030,Virgil Okiring,3,Virgil Okiring,505,1444.0,0,35.0,True
Q4665198,Abdu Katuntu,3,Abdu Katuntu,11323,13084.0,0,86.5,False
Q4668228,Aboke abductions,3,Aboke abductions,26071,23580.0,0,110.6,False
Q42955948,Elizabeth Mpagi Bahigeine,3,Elizabeth Mpagi Bahigeine,3657,6300.0,0,58.0,False
Q45322031,Hellen Obura,3,Hellen Obura,1495,5157.0,0,29.0,True
Q46061454,James Zikusoka,3,James Zikusoka,5471,5860.0,0,93.4,False
Q4711265,Albert Ssempeke,3,Albert Ssempeke,2033,6386.0,0,31.8,False
Q4757583,Andrew Kayiira,3,Andrew Kayiira,4570,6327.0,0,72.2,False
Q4784206,Arapai,3,Arapai,139,3898.0,0,3.6,True
Q4811869,Asuman Kiyingi,3,Asuman Kiyingi,4572,7164.0,0,63.8,False
Q47306530,Andrew Felix Kaweesi,3,Andrew Felix Kaweesi,8667,8429.0,0,102.8,False
