qitem,label,en_title,sitelink_count,views,priority,type_labels,num_strategies,strategies
Q131414564,Asha Noppeney,Asha Noppeney,3,0,60.9,"human, African people, person of color",2,birth_death_wd|citizenship_wd
Q131443328,River Enyau,River Enyau,3,0,60.9,,1,country_wd
Q133154856,Abairo Falls,Abairo Falls,3,0,60.9,waterfall,1,country_wd
Q133816901,Sarah Wasagali Kanaabi,Sarah Wasagali Kanaabi,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q133820056,Lydia Mungherera,Lydia Mungherera,3,0,60.9,human,1,citizenship_wd
Q133824254,Madina Amin,Madina Amin,3,0,60.9,human,1,citizenship_wd
Q134042986,Eunice Lubega Posnansky,Eunice Lubega Posnansky,3,0,60.9,human,1,citizenship_wd
Q135916392,Amos Nyathirombo,Amos Nyathirombo,3,0,60.9,human,1,citizenship_wd
Q136236857,Uganda at the 2025 World Athletics Championships,Uganda at the 2025 World Athletics Championships,3,0,60.9,nation at sport competition,2,country_wd|keyword_title
Q136346072,2025–26 Uganda Premier League,2025–26 Uganda Premier League,3,0,60.9,sports season,2,country_wd|keyword_title
Q136663956,Nancy Chepkwurui,Nancy Chepkwurui,3,0,60.9,human,1,citizenship_wd
Q137972068,Rose Nalubowa,Rose Nalubowa,3,0,60.9,human,2,citizenship_wd|language_wd
Q137972159,Patricia Magara,Patricia Magara,3,0,60.9,human,2,citizenship_wd|language_wd
Q137972245,Harriet Nakwedde,Harriet Nakwedde,3,0,60.9,human,3,birth_death_wd|citizenship_wd|language_wd
Q137988497,Nakku Fiona,Fiona Nakku,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q137988549,Nassolo Eugenia,Eugenia Nassolo,3,0,60.9,human,3,birth_death_wd|citizenship_wd|language_wd
Q137988585,Charity Lenia,Charity Lenia,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q137988668,Namatovu Mastula,Mastula Namatovu,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q137993772,Pamela Annet Kirungi,Pamela Annet Kirungi,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q137995601,Ibaseret Josephine,Josephine Ibaseret,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q138005806,Nyasio Mudimi,Nyasio Mudimi,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q138024590,Nameere Justine,Justine Nameere,3,0,60.9,human,3,birth_death_wd|citizenship_wd|language_wd
Q138115966,Darlyne Komukama,Darlyne Komukama,3,0,60.9,human,1,citizenship_wd
Q139501379,Salaamu Musumba,Salaamu Musumba,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q1408749,Festo Kivengere,Festo Kivengere,3,0,60.9,human,1,citizenship_wd
Q14475298,Royal Daisy Airlines,Royal Daisy Airlines,3,0,60.9,airline,1,country_wd
Q1485280,Paraa,Paraa,3,0,60.9,human settlement,1,country_wd
Q14949166,Justinian Tamusuza,Justinian Tamusuza,3,0,60.9,human,1,citizenship_wd
Q14956789,,Nsambya Hospital,3,0,60.9,"hospital, business",1,country_wd
Q15224125,Hima Cement Limited,Hima Cement Limited,3,0,60.9,business,1,country_wd
Q15233586,Kapeeka,Kapeeka,3,0,60.9,"human settlement, sub-county of Uganda",1,country_wd
Q15243147,Lutembe Bay,Lutembe Bay,3,0,60.9,body of water,1,country_wd
Q15243170,Lweeza,Lweeza,3,0,60.9,human settlement,1,country_wd
Q15244001,Makerere University School of Medicine,Makerere University School of Medicine,3,0,60.9,medical school,1,country_wd
Q15252352,Muvumbe Hydroelectric Power Station,Muvumbe Hydroelectric Power Station,3,0,60.9,hydroelectric power station,1,country_wd
Q15488561,Jeremy Bolt,Jeremy Bolt,3,0,60.9,human,1,birth_death_wd
Q15845131,Bweranyangi Girls' Secondary School,Bweranyangi Girls' Senior Secondary School,3,0,60.9,"secondary school, boarding school, girls' school",1,country_wd
Q15924972,John Kabaireho,John Kabaireho,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q15971032,Umar Semata,Umar Semata,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16017445,Jimmy Katumba,Jimmy Katumba,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16019740,Matthew Power,Matthew Power,3,0,60.9,human,1,birth_death_wd
Q16106755,Charles Olweny,Charles Olweny,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16146560,Joe Atuhaire,Joe Atuhaire,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16147044,Stella Arach-Amoko,Stella Arach-Amoko,3,0,60.9,human,1,birth_death_wd
Q16186459,Rwamirama Bright Kanyontore,Bright Rwamirama,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16192611,Benon Biraaro,Benon Biraaro,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16193010,Kamanda Bataringaya,Kamanda Bataringaya,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16193765,Halima Namakula,Halima Namakula,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16194624,Kakooza James,James Kakooza,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16194682,Charles Mayiga,Charles Mayiga,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16194683,Mbadi Wilson Mbasu,Wilson Mbadi,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16203739,National Army for the Liberation of Uganda,National Army for the Liberation of Uganda,3,0,60.9,guerrilla organization,2,country_wd|keyword_title
Q16229408,Daisuke Ssegwanyi,Daisuke Ssegwanyi,3,0,60.9,human,1,citizenship_wd
Q16254592,Okada,Okada (motorcycle taxi),3,0,60.9,mode of transport,1,country_wd
Q16729239,George Baguma,George Baguma,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16729327,GNL Zamba,GNL Zamba,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16733664,Julius Oketta,Julius Oketta,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16821393,1968–69 Uganda National First Division League,1968–69 Uganda National First Division League,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821416,1969 Uganda National First Division League,1969 Uganda National First Division League,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821469,1971 Uganda Cup,1971 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821633,1977 Uganda Cup,1977 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821691,1979 Uganda Cup,1979 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821695,1979 Uganda National League,1979 Uganda National League,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821730,1980 Uganda National League,1980 Uganda National League,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821781,1982 Uganda Cup,1982 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821817,1983 Uganda Cup,1983 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821837,1984 Uganda Cup,1984 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821866,1985 Uganda Cup,1985 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821907,1986 Uganda Cup,1986 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821942,1987 Uganda Cup,1987 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821989,1988 Uganda Cup,1988 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16821993,1988 Uganda Super League,1988 Uganda Super League,3,0,60.9,sports season,2,country_wd|keyword_title
Q16822055,1990 Uganda Cup,1990 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16822102,1991 Uganda Cup,1991 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16822148,1992 Uganda Cup,1992 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16822214,1993 Uganda Cup,1993 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16822246,1994 Uganda Cup,1994 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16822310,1995 Uganda Cup,1995 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16822422,1997 Uganda Cup,1997 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16822460,1998 Uganda Cup,1998 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16822680,2000 Uganda Cup,2000 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16822751,2001 Uganda Cup,2001 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16841163,Aziz Azion,Aziz Azion,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16844696,Masaka Local Council FC,Masaka Local Council FC,3,0,60.9,association football club,1,country_wd
Q16848090,Proline FC,Proline FC,3,0,60.9,association football club,1,country_wd
Q16852425,Order of Katonga,Order of Katonga,3,0,60.9,military decoration,1,country_wd
Q16868935,Angal Hospital,Angal Hospital,3,0,60.9,hospital,1,country_wd
Q16875907,Chris Baryomunsi,Chris Baryomunsi,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q16893522,Kitante Hill Secondary School,Kitante Hill Secondary School,3,0,60.9,school,1,country_wd
Q16894888,Mbarara University School of Medicine,Mbarara University School of Medicine,3,0,60.9,medical school,1,country_wd
Q16895628,Nakasero,Nakasero,3,0,60.9,"neighborhood, central business district",2,country_wd|keyword_title
Q16895898,Nkokonjeru Hospital,St. Francis Hospital Nkokonjeru,3,0,60.9,hospital,1,country_wd
Q16900248,Siti I Hydroelectric Power Station,Siti I Hydroelectric Power Station,3,0,60.9,hydroelectric power station,1,country_wd
Q16929592,Godfrey Mugisha,Godfrey Mugisha,3,0,60.9,human,1,citizenship_wd
Q16934764,Uganda at the 2014 Summer Youth Olympics,Uganda at the 2014 Summer Youth Olympics,3,0,60.9,nation at sport competition,2,country_wd|keyword_title
Q16950097,1989 Uganda Cup,1989 Uganda Cup,3,0,60.9,sports season,2,country_wd|keyword_title
Q16954390,Bugoye,Bugoye,3,0,60.9,"municipality, sub-county of Uganda",1,country_wd
Q16954661,Busitema University School of Medicine,Busitema University Faculty of Health Sciences,3,0,60.9,medical school,1,country_wd
Q16966812,People's Progressive Party,People's Progressive Party (Uganda),3,0,60.9,political party,2,country_wd|keyword_title
Q16968452,Reformed Presbyterian Church in Africa,Reformed Presbyterian Church in Africa (Uganda),3,0,60.9,Christian denomination,2,country_wd|keyword_title
Q16976247,Nyamuliro mine,Nyamuliro mine,3,0,60.9,mine,1,country_wd
Q16979846,Bonnie Lubega,Bonnie Lubega,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q17018406,Serere Township Secondary School,Serere Township Secondary School,3,0,60.9,boarding school,1,country_wd
Q17037392,Eneriko Seruma,Eneriko Seruma,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q17078643,HiveColab,HiveColab,3,0,60.9,"workplace, business incubator",1,country_wd
Q17095853,Mbazzi,Mbazzi,3,0,60.9,human settlement,1,country_wd
Q17108228,Elgon Cup (men's),Elgon Cup,3,0,60.9,"recurring sporting event, international rugby union competition",1,country_wd
Q17108317,Medical school in Uganda,Medical school in Uganda,3,0,60.9,,2,country_wd|keyword_title
Q17108352,Movie Furnace,Movie Furnace,3,0,60.9,film festival,1,country_wd
Q17108374,National Forestry Authority,National Forestry Authority,3,0,60.9,government agency,1,country_wd
Q17306357,Dick Olum,Dick Olum,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q1734676,Karuma Falls,,3,0,60.9,waterfall,1,country_wd
Q17402507,Edward Rugumayo,Edward Rugumayo,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q17747272,Caesar Achellam,Caesar Achellam,3,0,60.9,human,1,citizenship_wd
Q1802286,Mparo,"Mparo, Hoima",3,0,60.9,human-geographic territorial entity,1,country_wd
Q18044661,Eriabu Lugujjo,Eriabu Lugujjo,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18045200,John Ntambirweki,John Ntambirweki,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18085680,Hannington Sengendo,Hannington Sengendo,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18115451,Arthur Sserwanga,Arthur Sserwanga,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18205376,Bwesigye bwa Mwesigire,Bwesigye bwa Mwesigire,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18350615,David Lutalo,David Lutalo,3,0,60.9,human,1,citizenship_wd
Q18350879,Luwero Secondary School,Luweero Secondary School,3,0,60.9,school,1,country_wd
Q18351458,Infectious Diseases Institute,Infectious Diseases Institute,3,0,60.9,"school, research institute",1,country_wd
Q18353233,Nick Nola,Nick Nola,3,0,60.9,human,1,citizenship_wd
Q18353895,Kavuma Samuel,Sam Kavuma,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18378910,Nabisunsa Girls Secondary School,Nabisunsa Girls' Secondary School,3,0,60.9,boarding school,1,country_wd
Q18379731,Navio,Navio (rapper),3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18386821,Kampala Central Division,Kampala Central Division,3,0,60.9,"administrative territorial entity, division of Uganda, Ugandan Parliamentary constituency",2,country_wd|keyword_title
Q18387320,Katwe craters,Katwe craters,3,0,60.9,,1,country_wd
Q18388270,Phillimon Selowa,Phillimon Selowa,3,0,60.9,human,1,citizenship_wd
Q18389188,Martin Aliker,Martin Aliker,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18394920,Universal Technology and Management University,Universal Technology and Management University,3,0,60.9,university,2,country_wd|keyword_title
Q1844482,African Bible Colleges,African Bible Colleges,3,0,60.9,"higher education institution, Bible college",1,country_wd
Q18530572,Paulo Kavuma,Paulo Kavuma,3,0,60.9,human,1,birth_death_wd
Q18565568,Wycliffe Kiyingi,Wycliffe Kiyingi,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18637164,Miraj Barot,Miraj Barot,3,0,60.9,human,1,citizenship_wd
Q18637519,Leslie 'Lee' Kasumba,Leslie 'Lee' Kasumba,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18645729,Elly Wamala,Elly Wamala,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18645803,James Mulwana,James Mulwana,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18645870,Tumusiime Rushedge,Tumusiime Rushedge,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18684119,Angella Katatumba,Angella Katatumba,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18686245,Arthur Gakwandi,Arthur Gakwandi,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18686569,Charles Hamya,Charles Hamya,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18687943,Isaiah Katumwa,Isaiah Katumwa,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18705268,Holy Keane Amooti,,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18719302,Benon Mugumbya,Benon Mugumbya,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18763759,Sera,,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18764119,Henry Tigan,Henry Tigan,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q18764146,Jackie Chandiru,Jackie Chandiru,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19276816,Pen-Mogi Nyeko,Pen-Mogi Nyeko,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19281660,Venansius Baryamureeba,Venansius Baryamureeba,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19353865,Mike Mutebi,Mike Mutebi,3,0,60.9,human,1,birth_death_wd
Q19383574,"Embassy of Norway, Kampala",,3,0,60.9,embassy,2,country_wd|part_of_wd
Q19592377,Mary Lewis,Mary Lewis (Canadian actress),3,0,60.9,human,1,birth_death_wd
Q19609550,Allan Toniks,Allan Toniks,3,0,60.9,human,1,birth_death_wd
Q19664280,Sophie Gombya,Sophie Gombya,3,0,60.9,human,1,birth_death_wd
Q19664521,Viboyo,Viboyo,3,0,60.9,human,1,citizenship_wd
Q19664732,Phina Mugerwa,Phina Mugerwa,3,0,60.9,human,1,birth_death_wd
Q19665800,Vampino,Vampino,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19666265,Michael Ross Kakooza,Michael Ross Kakooza,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19666374,Vincent Ssempijja,Vincent Ssempijja,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19666433,Elly Katunguka,Elly Katunguka,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19667342,Herman Kasekende,Herman Kasekende,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19667665,Richard Kanyerezi,Richard Kanyerezi,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19667761,Innocent Oula,Innocent Oula,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19668415,Hakim Sendagire,Hakim Sendagire,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19668419,Raphael Owor,Raphael Owor,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19668647,Ronald Ssemanda,Ronald Ssemanda,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19757734,A Pass,A Pass,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19842997,Selestino Babungi,Selestino Babungi,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19893338,Philemon Mateke,Philemon Mateke,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q19895681,Kyebambe Girls' Secondary School,Kyebambe Girls' Secondary School,3,0,60.9,school,1,country_wd
Q20127943,Mugira James,James Mugira,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q20311252,1998 in Uganda,1998 in Uganda,3,0,60.9,events in a specific year or time period,2,country_wd|keyword_title
Q20311715,2005 in Uganda,2005 in Uganda,3,0,60.9,events in a specific year or time period,2,country_wd|keyword_title
Q20312598,1971 in Uganda,1971 in Uganda,3,0,60.9,events in a specific year or time period,2,country_wd|keyword_title
Q20644568,Sylver Kyagulanyi,Sylver Kyagulanyi,3,0,60.9,human,1,birth_death_wd
Q20744995,Ivan Lumanyika,Ivan Lumanyika,3,0,60.9,human,1,citizenship_wd
Q20746253,International School of Uganda,International School of Uganda,3,0,60.9,school,2,country_wd|keyword_title
Q20746259,Kabwoya,Kabwoya,3,0,60.9,sub-county of Uganda,1,country_wd
Q20746286,Mara Wetland,Mara Wetland,3,0,60.9,,1,country_wd
Q20965925,UMEME FC,,3,0,60.9,association football club,1,country_wd
Q20981442,Shukri Conrad,Shukri Conrad,3,0,60.9,human,1,citizenship_wd
Q2102750,Polycarp Nyamuchoncho,,3,0,60.9,human,1,citizenship_wd
Q21642673,Giovanni Kiyingi,Giovanni Kiyingi,3,0,60.9,human,1,citizenship_wd
Q21974275,Chobe Safari Lodge Airport,Chobe Safari Lodge Airport,3,0,60.9,"airport, commercial traffic aerodrome",1,country_wd
Q21974285,Ishasha River Camp Airport,Ishasha River Camp Airport,3,0,60.9,airport,1,country_wd
Q22082371,Buwenda,Buwenda,3,0,60.9,hill,1,country_wd
Q22082398,Nakaloke,Nakaloke,3,0,60.9,sub-county of Uganda,1,country_wd
Q22670087,Lwemiyaga County,Lwemiyaga County,3,0,60.9,county of Uganda,1,country_wd
Q22672637,African College Of Commerce and Technology,African College of Commerce and Technology,3,0,60.9,vocational school,1,country_wd
Q22935610,Jane Mulemwa,Jane Mulemwa,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q22935615,Kassim Nakibinge,Kassim Nakibinge,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q23013693,Kaazi,Kaazi,3,0,60.9,,1,country_wd
Q23013933,Uganda women's national handball team,Uganda women's national handball team,3,0,60.9,women's national handball team,2,country_wd|keyword_title
Q23058233,2015–16 Uganda Super League,2015–16 Uganda Premier League,3,0,60.9,sports season,2,country_wd|keyword_title
Q23058502,Nsaka University,Nsaka University,3,0,60.9,academic institution,1,country_wd
Q23409627,Elvis Sekyanzi,Elvis Sekyanzi,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q23409751,Tendo Mbazzi,Tendo Mbazzi,3,0,60.9,human,1,birth_death_wd
Q23416724,Michael Ondoga,Michael Ondoga,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q23416827,Keith Legesi,Keith Legesi,3,0,60.9,human,1,birth_death_wd
Q23541022,Alykhan Karmali,Alykhan Karmali,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q23541100,Michael Ndiko,Michael Ndiko,3,0,60.9,human,1,birth_death_wd
Q23759575,Ramanan Laxminarayan,Ramanan Laxminarayan,3,0,60.9,human,1,birth_death_wd
Q23772450,Gaetano Batanyenda,Gaetano Batanyenda,3,0,60.9,human,1,citizenship_wd
Q23808605,Soroti University School of Health Sciences,Soroti University School of Medicine and Health Sciences,3,0,60.9,academic institution,1,country_wd
Q23887989,Ivan Thawithemwira,Ivan Thawithemwira,3,0,60.9,human,1,birth_death_wd
Q23927055,Karuma Falls,Karuma Falls,3,0,60.9,village,1,country_wd
Q24004852,Sandy Soul,Sandra Nankoma,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q24006415,John Walugembe,John Walugembe,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q24039853,Anne Atai Omoruto,Anne Atai Omoruto,3,0,60.9,human,1,birth_death_wd
Q24054203,Kisubi,Kisubi,3,0,60.9,human settlement,1,country_wd
Q24054205,Kilembe,"Kilembe, Uganda",3,0,60.9,human settlement,2,country_wd|keyword_title
Q24258753,Arthur Ziraba,Arthur Ziraba,3,0,60.9,human,1,birth_death_wd
Q24565886,Baltazar Kasirivu-Atwooki,Baltazar Kasirivu-Atwooki,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q24572841,Kyeyune Haruna Kasolo,Haruna Kasolo Kyeyune,3,0,60.9,human,2,birth_death_wd|citizenship_wd
Q2473886,Uganda National Bureau of Standards,Uganda National Bureau of Standards,3,0,60.9,government agency,2,country_wd|keyword_title
Q24851611,Frederick Ngobi Gume,Frederick Ngobi Gume,3,0,60.9,human,1,citizenship_wd
Q24894892,Rhino Camp Refugee Settlement,Rhino Camp Refugee Settlement,3,0,60.9,"human settlement, refugee camp",1,country_wd
Q24915341,Kamuli Sugar Limited,Kamuli Sugar Limited,3,0,60.9,business,1,country_wd
Q25051453,"St. Leo’s College, Kyegobe","St. Leo's College, Kyegobe",3,0,60.9,school,1,country_wd
Q25100954,Mpanga Central Forest Reserve,Mpanga Central Forest Reserve,3,0,60.9,"heritage site, forest reserve",1,country_wd
Q25101401,Matany Airstrip,Matany Airstrip,3,0,60.9,aerodrome,1,country_wd
Q25104059,Uganda Christian University School of Medicine,Uganda Christian University School of Medicine,3,0,60.9,academic institution,2,country_wd|keyword_title
Q25112522,Joseph Mugisha,Joseph Mugisha,3,0,60.9,human,2,birth_death_wd|citizenship_wd
