qitem,label,latitude,longitude,sitelink_count
Q31985146,Pawor,2.82023,31.32435,1
Q31985246,Pece,2.75876,32.31739,1
Q31986670,Petete,1.17174,33.90157,1
Q31986778,Petta,0.79008,34.09294,1
Q31996002,Pingire,1.43227,33.37742,1
Q31999415,Potipot Waterhole,3.763611111,33.925277777,1
Q31999902,Pumet Waterhole,3.560277777,33.981666666,1
Q32002807,Puranga,2.6334,32.99658,1
Q32002836,Puti-Puti,1.13587,33.77576,1
Q32005973,Rakai Town Council,-0.70858,31.40651,1
Q32007098,Rengen,3.11074,34.0548,1
Q32007967,Rigbo,3.08528,31.41606,1
Q32008118,Riwo,1.34223,34.77074,1
Q3200888,Kyatwa,0.45,30.25,3
Q32010457,Rubaare,-0.9961,30.17491,1
Q32010458,Rubaare Town Council,-1.012,30.19115,1
Q32010463,Rubaya,-1.38908,29.94008,1
Q32010471,Rubindi,-0.33838,30.54411,1
Q32010477,Rubirizi Town Council,-0.27535,30.10709,1
Q32010483,Rubona Town Council,0.54967,30.1804,1
Q32010486,Rubongi,0.70062,34.13631,1
Q32010493,Ruborogota,-1.01402,30.55289,1
Q32010554,Rugaaga,-0.81479,31.0351,2
Q32010562,Rugarama,-0.98138,30.08879,1
Q32010566,Rugashari,1.08636,30.80775,1
Q32010579,Ruhehe,-0.68658,29.98926,1
Q32010583,Ruhija,-1.04124,29.78816,1
Q32010588,Ruhinda,-0.67487,29.92224,1
Q32010595,Ruhumuro,-0.44527,30.24863,1
Q32010654,Rukoki,0.21816,30.05553,1
Q32010661,Rukoni East,-0.87817,30.54991,1
Q32010664,Rukoni West,-0.93011,30.46526,1
Q32010900,Rushango Town Council,0.13311,30.57903,1
Q32010905,Rushasha,-0.73373,31.0036,1
Q32011036,Ruteete,0.54523,30.36056,1
Q32011041,Ruteete,1.0127,30.80256,1
Q32011047,Rutenga,-0.99617,29.84895,1
Q32011078,Rutoto,-0.35503,30.05414,1
Q32011182,Ruyonza,0.27288,30.98343,1
Q32011214,Rwanyamahembe,-0.45089,30.56795,1
Q32011221,Rwashamaire Town Council,-0.83996,30.13708,1
Q32011230,Rwebisengo,0.98002,30.34515,1
Q32011236,Rwebisengo Town Council,1.04742,30.26862,1
Q32011240,Rweikiniro,-1.00349,30.3072,1
Q32011245,Rwembaita,0.59005,30.35598,1
Q32011249,Rwengwe,-0.35775,30.40552,1
Q32011255,Rwentuha,0.33654,30.8662,1
Q32011260,Rwimi,0.34484,30.30282,1
Q32011265,Rwimi Town Council,0.37587,30.22776,1
Q32011277,Ryeru,-0.29103,30.14096,1
Q32015745,Sanga Town Council,-0.55049,30.90995,1
Q32016674,Seeta-Namuganga,0.73825,32.79988,1
Q32016791,Sekitoke Point,0.05616,33.24598,1
Q32016923,Sembabule Town Council,-0.08644,31.45571,1
Q32016947,Semuto,0.61258,32.29039,1
Q32016953,Semuto Town Council,0.63208,32.31982,1
Q32016958,Semwondo Bay,0.00235,32.7725,1
Q32017004,Senendet,1.26158,34.75761,1
Q32017135,Serere Town Council,1.53212,33.45776,1
Q32017753,Sezibwa Falls,0.35572,32.86297,2
Q32019215,Sibanga,0.90393,34.2309,1
Q32019254,Sibimba Swamp,0.47276,33.9248,1
Q32019369,Sidok,3.36984,34.09527,1
Q32019377,Sidome Bay,0.23422,33.79254,1
Q32019865,Sigulu Islands,-0.40586,33.80169,1
Q32020104,Sikude,0.51278,34.06793,2
Q32020734,Sindila,0.50429,29.98789,1
Q32020828,Sipi,1.28576,34.43973,1
Q32020865,Sira Island,0.15137,33.15117,2
Q32020877,Sironko Town Council,1.2397,34.24653,1
Q32020902,Sisiyi,1.26938,34.33296,1
Q32020914,Sisuni,0.85111,34.29978,1
Q32022812,Sop-Sop,0.84271,34.06743,1
Q32022866,Soroti,1.70196,33.63823,1
Q32023147,Southern Division,2.52366,34.6548,1
Q32023153,Southern Division,-1.27545,29.99187,1
Q32023158,Southern Division,0.63506,30.26957,1
Q32023161,Southern Division,-0.81964,29.91886,1
Q32023421,Sowe Swamp,0.12312,32.68169,1
Q32024027,Ssabagabo-Makindye,0.22654,32.58086,1
Q32024033,Ssekanyonyi,0.52667,32.1427,1
Q32024038,Ssi-Bukunja,0.12986,32.95945,1
Q32024045,Ssisa,0.18055,32.50434,1
Q32024921,Suam,1.1966,34.66392,1
Q32025138,Sule Point,0.13492,33.12694,1
Q32025180,Sumbwe Point,0.01988,33.25327,1
Q32026500,Taan Valley,3.817222222,33.804722222,1
Q32027424,Taparh,2.45503,34.7886,1
Q32027485,Tara,3.30447,31.0288,1
Q32027707,Te Swamp,0.19047,32.67395,1
Q32033975,Tingorok,2.45032,34.76507,1
Q32034033,Tirinyi,1.00671,33.75194,1
Q32035077,Toro Semuliki Game Reserve,0.87818,30.36389,1
Q32035086,Toroma,1.6917,33.98214,1
Q32036230,Tubur,1.95579,33.51068,1
Q32036362,Tulel,1.35549,34.68191,1
Q32037192,Ugana South Point,0.14031,33.81122,1
Q32037193,Ugana West Point,0.14569,33.80645,1
Q32037359,Ukusitoni,3.09418,31.56645,1
Q32037366,Uleppi,2.78921,31.07597,1
Q32037762,Unyama,2.83459,32.36941,1
Q32037883,Uriama,3.13071,31.21736,1
Q32037968,Usuk,2.01893,34.00856,1
Q32040459,Vurra,2.90255,30.90202,1
Q32040864,Wabikaka Point,0.01276,33.26429,1
Q32040868,Wabinyonyi,1.2871,32.50052,1
Q32040900,Wabwoko-Kitimbwa,0.82919,32.90846,1
Q32040954,Waibuga,0.63549,33.37977,1
Q32040957,Waikere Bay,0.36334,33.46735,1
Q32040960,Wairasa,0.45774,33.32622,1
Q32040964,Wairobo Bay,0.19149,33.23049,1
Q32040988,Wakirimba Bay,0.2884,33.36382,1
Q32040992,Wakisi,0.48497,33.06268,1
Q32040995,Wakiso,0.34733,32.47183,1
Q32040999,Wakiso Town Council,0.40642,32.48648,1
Q32041011,Wakyato,0.94786,32.22841,1
Q32041066,Walumbe Bay,0.38576,33.35967,1
Q32041087,Wambete Bay,0.36042,33.48017,1
Q32041091,Wampala Bay,0.24746,33.43281,1
Q32041096,Wamunyama Bay,0.25451,33.20491,1
Q32041100,Wanale Division,1.06585,34.19261,1
Q32041118,Wangege Forest,0.18485,33.00272,1
Q32041149,Wankoko Swamp,0.15111,32.73048,1
Q32041151,Wankole,0.73563,33.19769,1
Q32041255,Warr,2.58318,30.89181,1
Q32041633,Wattuba,1.00663,31.73603,1
Q32041734,Wemba,0.61555,33.81745,1
Q32041760,Wera,1.82898,33.79521,1
Q32041952,Western Division,0.47219,34.0845,1
Q32041954,Western Division,1.71002,33.60364,1
Q32041958,Western Division,0.68767,34.16993,1
Q32041966,Western Division,0.67464,30.27067,1
Q32041968,Western Division,-0.85216,30.26396,1
Q32041973,Western Division,-0.76271,29.91907,1
Q32041998,Weswa,0.97647,34.3387,1
Q32042340,Willa,2.12779,33.64633,1
Q32043191,Wobulenzi Town Council,0.72065,32.5145,1
Q32043213,Wol,3.0879,33.24038,1
Q32058629,Yumbe Town Council,3.47076,31.25061,1
Q32058744,Zesui,1.11083,34.36024,1
Q32058747,Zeu,2.49199,30.8079,1
Q32058773,Zigunga Twins,0.08554,33.05889,2
Q32058812,Zirobwe,0.72081,32.70687,1
Q32058814,Ziru Point,0.19107,33.24295,1
Q32058828,Zombo Town Council,2.51532,30.91014,1
Q32141486,Abalang,1.712777777,32.994444444,2
Q32141502,Abaler,1.616666666,32.833333333,2
Q32144128,Abo,3.284722222,31.025,2
Q32144679,Abongo,2.380555555,31.414444444,2
Q32145949,Abuta,2.475277777,32.360555555,2
Q32147055,Acha,2.933333333,31.266388888,1
Q32147070,Acha,2.941111111,31.336388888,1
Q32147157,Achana,2.328611111,31.171944444,2
Q32147504,Acheke,2.633333333,32.883333333,2
Q32147976,Achire,2.133333333,33.033333333,2
Q32148175,Acholale,1.85,34.05,2
Q32148273,Achua,1.58333,33.75,2
Q32148328,Achwera,2.413888888,31.082222222,1
Q32148343,Achwera,2.568055555,31.183888888,1
Q32148381,Aci,3.266666666,32.016666666,2
Q32149445,Adalu,2.668055555,30.8875,2
Q32150455,Aderema,0.771944444,34.211111111,2
Q32150754,Adibu,2.426944444,32.006388888,2
Q32150769,Adida,2.425555555,30.833888888,2
Q32150783,Adidi,3.411944444,32.017777777,2
Q32150830,Adiidiin,1.9,33.86667,2
Q32150965,Adip,2.016666666,33.033333333,2
Q32151322,Adoi,3.0375,31.426388888,2
Q32151453,Adondi,2.480555555,31.3925,2
Q32164191,Agago,2.884444444,32.644166666,2
Q32168659,Agoi,2.8875,31.024444444,2
Q32168673,Agoiva,2.8225,31.0625,2
Q32168725,Agonda,2.371666666,31.216944444,2
Q32169972,Agunda,2.479166666,31.050833333,2
Q32170219,Agwara,2.541111111,31.378333333,2
Q32170247,Agwenyi,2.066666666,33.083333333,2
Q32172548,Aiivu,3.196111111,31.04,2
Q32192586,Ajai,2.410833333,31.549444444,2
Q32192729,Ajei,2.994444444,31.029444444,2
Q32192815,Aji,2.66,31.0975,2
Q32192829,Aji,3.326111111,31.102777777,2
Q32193462,Akaba,2.509722222,31.144444444,2
Q32194103,Akaliyo,3.003333333,31.027222222,2
Q32194378,Akango,2.481111111,31.171666666,2
Q32194907,Akaseke,0.2,30.983333333,2
Q32195107,Akayanja,-0.183333333,30.75,2
Q32195132,Akayo,2.675555555,30.995833333,2
Q32197596,Akedo,2.597777777,31.058611111,2
Q32197620,Akello,2.672222222,31.418888888,2
Q32197632,Akelobonyo,1.783333333,32.866666666,2
Q32197752,Akeyo,2.4875,31.172777777,2
Q32199392,Akokoro,1.696388888,32.414722222,2
Q32199407,Akokoroi,1.9,33.9,2
Q32199452,Akoli,1.9,33.51667,2
Q32199890,Akoyo,1.75583,33.45889,2
Q32199905,Akoyo,2.666666666,32.8,2
Q32199997,Akpava,3.073333333,30.8975,2
Q32201651,Akuru,2.398333333,31.290555555,2
Q32201802,Akwamunyen,2.9,33.633333333,2
Q32201819,Akwangakera,1.75,33.55,2
Q32203490,Ala,2.891388888,31.200555555,2
Q32204181,Alakaituk,1.8,33.76667,2
Q32204508,Alala,2.293333333,31.203055555,2
Q32204533,Alalaka,1.66667,33.48333,2
Q32204545,Alalam,1.45,34.716666666,1
Q32204652,Alamachar,2.5,34.25,2
Q32205005,Alango,1.88333,32.93333,2
Q32208424,Aligoi,2.033333333,33.366666666,2
Q32209005,Alito,2.35,33.616666666,2
Q32211438,Alobo,1.85,33.43333,2
Q32211488,Aloda,2.4525,30.935833333,1
Q32211500,Aloda,2.469444444,30.766666666,1
Q32214496,Alu,3.15,30.866666666,2
Q32219703,Alwenyi,1.93333,33.01667,2
Q32219720,Alwong,2.583333333,33.583333333,2
Q32221020,Amanyang,1.283333333,34.783333333,2
Q32221188,Amarwasi,2.2,33.833333333,2
Q32221851,Ambe,2.563888888,30.878055555,2
Q32223113,Amiene,2.2725,32.375,2
Q32223198,Aminit,2.033333333,34.15,2
Q32223218,Aminkwac,1.95,33.03333,2
Q32223229,Aminopi,1.927222222,32.393055555,2
Q32223637,Amna,3.468611111,31.893888888,2
Q32224160,Amon,2.416666666,32.516666666,2
Q32224195,Amone,2.333333333,33.583333333,2
Q32224206,Among River,2.125833333,34.498333333,2
Q32226673,Anaka,2.686388888,31.481388888,1
Q32229072,Angoji,2.294166666,31.165555555,2
Q32229086,Angola,2.450277777,31.418333333,2
Q32229097,Angoleto,1.816666666,33.85,2
Q32229116,Angoltok,2.016666666,33.333333333,2
Q32229167,Angoro,2.221666666,33.450555555,2
Q32229424,Angweji,3.583333333,32.0,2
Q32229870,Aniza,2.590555555,30.898611111,2
Q32231477,Anyada,2.7,32.8,2
Q32231516,Anyau,3.128055555,31.480277777,2
Q32232168,Apa,2.816388888,31.631666666,2
Q32232318,Apapai,1.35,34.083333333,2
Q32232323,Apapai,1.933333333,34.033333333,2
Q32232349,Aparro,2.583333333,34.416666666,2
Q32232355,Aparuki,2.326388888,34.651944444,2
Q32232426,Apedur,2.216666666,34.466666666,2
Q32232432,Apeduru,1.75,34.05,1
Q32232631,Apiyo,2.25,33.45,2
Q32232804,Apopony,2.583333333,34.45,2
Q32233072,Apule,2.673333333,34.352777777,2
Q32233101,Apyer,1.61667,32.83333,2
Q32233678,Araga,3.733333333,31.083333333,2
Q32233690,Aragaiti,1.333333333,34.183333333,2
Q32233749,Araira,2.465833333,31.468888888,2
Q32236573,Aringa,3.361111111,32.968333333,2
Q32236605,Arionomunyen,2.159722222,34.786944444,2
Q32236711,Ariu,2.322222222,34.661111111,2
Q32237783,Arocha,1.914444444,32.346111111,2
Q32237874,Aror,1.6,33.95,2
Q32237883,Arorwa,2.254722222,32.147777777,2
Q32250308,Ugandan Ambassador to China,39.942048,116.458263,3
Q32286809,Asiya,3.326666666,31.609166666,2
Q32288539,Asuru,3.225,30.898333333,2
Q32288560,Aswa,2.368333333,31.196388888,2
Q32288568,Aswa,2.592222222,31.444444444,1
Q32288578,Aswa,0.915833333,30.650277777,2
Q32289118,Atababaa,2.6,33.166666666,2
Q32289358,Atar,2.378055555,31.228333333,2
Q32289375,Atari River,1.55,34.4,2
Q32289620,Atemerai,3.005833333,33.926944444,2
Q32289639,Ateng,3.55,32.4,1
Q32289862,Ati,2.626111111,31.338611111,2
Q32290074,Atipa,2.0,33.066666666,2
Q32290098,Atirikwa,3.318611111,31.603055555,2
Q32290106,Atirir,2.416666666,34.25,2
Q32290980,Atu,3.326111111,31.1025,2
Q32292696,Aulem,1.9,33.51667,2
Q32292900,Aungare,1.7,34.166666666,2
Q32294973,Avudra,2.772222222,31.163333333,2
Q32295201,Awac,2.4575,31.1325,2
Q32295209,Awac,3.466666666,31.133333333,2
Q32295335,Awangkwar,2.638055555,30.914444444,2
Q32295620,Awero,2.309722222,33.383888888,2
Q32295653,Awia,3.0675,30.838055555,2
Q32296527,Ayago,2.368055555,31.916111111,2
Q32296534,Ayago,2.35,33.55,2
Q32297208,Ayebi,2.316666666,32.733333333,2
Q32297593,Ayi,3.18,30.966111111,2
Q32297638,Ayika,2.633333333,33.15,2
Q32297658,Ayila,2.339166666,31.435555555,1
Q32297668,Ayila,2.404722222,31.354722222,1
Q32297692,Ayingwa,2.501944444,31.313888888,2
Q32298003,Ayomuchwiny,1.73333,32.98333,2
Q32298287,Ayuda,2.420555555,30.9725,2
Q32298294,Ayugi,3.316388888,31.631388888,2
Q32298305,Ayugi,3.573888888,31.998055555,2
Q32298315,Ayugi,2.618055555,30.996944444,2
Q32298852,Azakuwa,3.201388888,31.048888888,2
Q32298881,Azamba,2.624444444,31.235,2
Q32298890,Azambwa,2.53891,31.38235,2
Q32299209,Azi,3.151666666,30.901666666,2
Q32302062,Babwe,1.083333333,32.133333333,2
Q32309369,Bahunyaho,1.523888888,31.561666666,2
Q32357133,Aii-Vu,3.19175,31.04731,1
Q32357202,Akeriau,2.05369,33.3944,1
Q32360974,Anyiribu,2.58384,31.12234,1
Q32361548,Arivu,2.84017,30.96932,1
Q32374861,Bubutu,0.80909,34.33137,1
Q32374867,Bubyangu,1.08286,34.29733,1
Q32375242,Buhugu,1.19567,34.32259,1
Q32375379,Bukhofu,0.86494,34.28067,1
Q32375493,Bukuuku,0.66092,30.18241,1
Q32376481,Busaru,0.69024,30.03659,1
Q32376609,Busiu,0.91528,34.1515,1
Q32376701,Butenga,-0.19515,31.65648,1
Q32376730,Butiru,0.81399,34.26054,1
Q32377029,Bwesumbu,0.4374,30.07796,1
Q32404315,Dadamu,3.03841,30.98493,1
Q32411999,Engaju,-0.28668,30.27212,1
Q32432992,Balala,3.133333333,31.433333333,2
Q32445159,Kadungulu,1.50587,33.1473,1
Q32445501,Kagumu,1.11584,33.84351,1
Q32445662,Kakanju,-0.47833,30.18603,1
Q32448568,Karugutu,0.8229,30.22007,1
Q32448611,Barara,1.608611111,31.413055555,2
Q32453258,Kirugu,-0.17,30.12007,1
Q32453416,Kitholhu,0.12838,29.77722,1
Q32457009,Kobulubulu,1.66731,33.13278,1
Q32466892,Lalogi,2.69619,32.52163,1
Q32469582,Baya,2.333333333,33.283333333,2
Q32472748,Lugusulu,0.05385,31.41267,1
Q32474633,Maddu,0.22819,31.54014,1
Q32477569,Beletur,2.022222222,34.546666666,2
Q32479347,Masafu,0.42555,33.99301,2
Q32490301,Mugusu,0.61323,30.208,1
Q32490481,Mukuju,0.77502,34.1833,1
Q32491795,Munkunyu,0.03358,29.838,1
Q32491822,Muntu,1.56552,32.92187,1
Q32492031,Bigaga,0.35,30.75,2
Q32492089,Bigera,0.1,30.466666666,2
Q32492259,Bigugo,-0.15,31.333333333,2
Q32492426,Bijaba,-0.416666666,31.3,2
Q32492430,Bijagira,0.183333333,30.633333333,2
Q32493925,Nabweru,0.40593,32.53588,1
Q32493933,Nabwigulu,0.97638,33.13125,1
Q32494280,Nakapelimoru,3.0146,34.26384,1
Q32494324,Bimbye,0.4,31.866666666,2
Q32494499,Nalutuntu,0.42907,31.81461,1
Q32495554,Binawara,2.629444444,31.652222222,2
Q32495603,Nawanjofu,0.91933,33.84561,1
Q32495744,Bineneza,1.612777777,31.458055555,2
Q32496352,Binyonyibyomba,1.671666666,31.735555555,2
Q32496682,Biraizi,1.77,31.6975,2
Q32497211,Birira,-0.85,29.85,2
Q32497612,Bisanga,0.659444444,30.228888888,2
Q32497616,Bisange,-0.3,31.533333333,2
Q32497688,Bisenyi,1.066666666,32.083333333,2
Q32498337,Bisura,-1.2,29.933333333,2
Q32498368,Bisyoro,0.15,30.883333333,2
Q32498935,Biwalwe,0.9,31.516666666,2
Q32499003,Biyanja,0.15,31.466666666,2
Q32499906,Nyakiyumbu,-0.08428,29.76731,1
Q32504873,Odravu,3.34817,31.2594,1
Q32505465,Osukuru,0.64191,34.1704,1
Q32530441,Rwamucucu,-1.14268,30.04578,1
Q32538523,Shuuku,-0.68548,30.32523,1
Q32540882,Bubale,-0.333333333,30.666666666,2
Q32541237,Bubwe,1.846944444,31.380277777,2
Q32542283,Budewe,0.985,33.471666666,2
Q32543043,Budzibwera,0.9,31.05,2
Q32545297,Buhindagi,-0.083333333,30.216666666,2
Q32545640,Buitambogo,1.344166666,31.663333333,2
Q32545778,Bujo,3.392777777,31.275833333,2
Q32545798,Bujuku,0.366666666,29.966666666,2
Q32545907,Bukabale,0.279444444,33.591111111,2
Q32546021,Bukangara,-0.016666666,29.816666666,2
Q32546887,Bukora,-0.833333333,31.683333333,2
Q32547841,Bulalibi,1.216111111,31.897222222,2
Q32548818,Bulingo,-0.383333333,30.2,2
Q32550159,Bulyemya,1.660833333,31.538888888,2
Q32552371,Bunyani,1.571666666,31.715,2
Q32555713,Tsekululu,0.95896,34.36684,1
Q32557298,Bururuma,-0.916666666,29.616666666,2
Q32561792,Buzhaga,-0.716666666,30.383333333,2
Q32562273,Bwahwa,-0.2,30.533333333,2
Q32562299,Bwakasa,0.366666666,30.916666666,2
Q32562338,Bwala,0.533333333,31.616666666,2
Q32562360,Bwalilo,0.866666666,31.633333333,2
Q32562385,Bwanalaki,0.1,31.55,2
Q32562647,Bwenkwanzi,0.316666666,30.9,1
Q32562656,Bwenkwanzi,0.366666666,30.933333333,1
Q32563017,Byante,-0.666666666,31.783333333,2
Q32603481,Yivu,3.2535,30.98895,1
Q32622195,Chabiwa,-0.983333333,31.333333333,2
Q32624289,Chalanga,0.133333333,30.216666666,2
Q32627976,Chambura,-0.116666666,30.066666666,1
Q32627984,Chambura,-0.242222222,30.1475,1
Q32628392,Chamwasha,-0.933333333,30.5,2
Q32630250,Chapeth,3.280555555,33.495,2
Q32634719,Chebonet,1.366666666,34.35,2
Q32637149,Cheptui,1.416666666,34.333333333,2
Q32640241,Chesebere,1.433333333,34.35,2
Q32640692,Chezho,-1.066666666,30.616666666,2
Q32642033,Chibingo,-0.933333333,30.4,2
Q32643154,Chijonjo,-0.733333333,31.183333333,2
Q32644115,Chimuli,-0.916666666,31.116666666,2
Q32645977,Chiruruma,-0.6675,29.768888888,2
Q32647880,Chobi,2.246388888,32.132777777,2
Q32648058,Chogo,-1.25,30.183333333,2
Q32648209,Choja,0.583333333,31.033333333,2
Q32648709,Chonyo,-0.233333333,30.316666666,2
Q32649068,Choro,2.935833333,31.424166666,2
Q32649258,Chosan,1.966666666,34.8,2
Q32650220,Chuchu,2.85,33.95,2
Q32652106,Chut,3.326666666,33.904166666,2
Q32652638,Chyogo,-0.85,29.9,2
Q32713764,Dabara,3.465,31.017222222,2
Q32714388,Dacha,3.363333333,31.289444444,2
Q32714902,Daga,2.740833333,31.956111111,2
Q32720447,Dangali,3.0,31.466666666,2
Q32721233,Danze,0.55,32.3,2
Q32723868,Dava,2.816666666,32.666666666,2
Q32723969,Davide,2.886944444,30.986944444,2
Q32725883,Del,2.456666666,31.348888888,2
Q32726048,Deli,2.335277777,31.210277777,2
Q32732413,Didima,1.533333333,34.1,2
Q32734765,Diowa,3.080555555,31.179444444,2
Q32734912,Diragana,1.15,34.4,2
Q32737986,Doche,3.574722222,31.355555555,2
Q32741210,Dopeth,2.666666666,34.033333333,2
Q32743532,Draju,3.044444444,30.822777777,2
Q32746283,Dukonge,1.401944444,31.741944444,2
Q32746871,Dumbu,0.759166666,33.805833333,2
Q32747302,Dunga,0.651944444,30.200555555,2
Q32747409,Dungulilia,0.116666666,29.95,2
Q32747617,Duol,2.0,34.333333333,2
Q32747791,Dura,0.146388888,30.265555555,2
Q32747924,Dure,3.2,32.766666666,1
Q32748274,Dusozwa,-1.05,30.35,2
Q32749141,Dwamanyanja,0.2,30.633333333,2
Q32749148,Dwengo,0.1775,30.575,2
Q32749151,Dwimbi,0.016666666,29.866666666,2
Q32750188,Echinyabu,-0.916666666,31.116666666,2
Q32750319,Ega,3.015833333,30.878333333,2
Q32750480,Ekiringura,4.1,34.1,2
Q32750483,Ekitsagaza,-0.016666666,31.066666666,2
Q32750774,Emerikit,0.845555555,34.058055555,2
Q32750814,Emuleva,3.006388888,30.907222222,2
Q32750885,Enguri,1.818888888,33.02,2
Q32750996,Eradji,3.338888888,31.925555555,1
Q32750997,Eradji,3.511388888,31.927777777,1
Q32751143,Erudzi,3.183333333,32.1,2
Q32751206,Eseka,0.343888888,33.941944444,2
Q32751549,Evisivitakura,-1.1,30.333333333,2
Q32751680,Fada,2.555555555,30.874166666,2
Q32752822,Fululu,0.6,32.066666666,2
Q32753378,Gaira,0.633333333,32.65,2
Q32753617,Galijula,0.533333333,31.116666666,2
Q32753790,Gambuze,-0.383333333,31.716666666,2
Q33,Finland,65.0,27.0,403
Q3315580,Minority Rights Group International,51.517534939,-0.073396905,12
Q3321599,Bukomansimbi District,0.167,31.65,22
Q3321608,Buvuma District,0.233,33.267,23
Q3321614,Kalungu District,-0.1,31.81666667,23
Q3321622,Butambala District,0.2,32.1,22
Q3321631,Buikwe District,0.35,33.033,24
Q3321637,Gomba District,0.183333,31.9167,21
Q3321899,Mount Kadam,1.763055555,34.709166666,9
Q3321998,Kween District,1.41666667,34.51666667,20
Q3335223,Nairobi City County,-1.28333,36.8167,22
Q3335467,Namilyango,0.339,32.718,3
Q33368,Luganda,0.5,32.3,64
Q33573,Kinyarwanda,-2.0,30.0,91
Q33583,Kirundi,-3.0,30.0,86
Q3372738,Commune of Buganda,-2.98777778,29.205,13
Q3392,Nile,15.640138888,32.5055,245
Q33933,Entebbe raid,0.045,32.443333333,58
Q3459039,Ibanda,-0.12,30.5,14
Q34640178,Abagedo,2.718055555,32.368055555,2
Q34640366,Aber,2.8525,32.208055555,2
Q34640374,Abera,3.06,32.095277777,2
Q34640380,Abera,3.061666666,32.516666666,2
Q34640433,Abere,3.356388888,32.290833333,2
Q34640482,Abeyo,3.343888888,32.0425,2
Q34640568,Abilgiri,3.299166666,32.931666666,2
Q34640633,Aboke,3.131388888,32.121111111,2
Q34640641,Abole,2.706944444,32.348888888,2
Q34640648,Abolo,2.782777777,32.463055555,2
Q34640654,Aboloo,3.195555555,33.115277777,2
Q34640660,Abongocwara,3.074444444,32.069166666,2
Q34640667,Abongonyara,2.946388888,32.426111111,2
Q34640675,Abor,3.218611111,32.099444444,2
Q34640681,Abora,3.054166666,32.683055555,2
Q34640767,Abucunye,2.978333333,32.381388888,2
Q34640773,Abudunu,3.670555555,32.601666666,2
Q34640780,Abuk,3.553333333,33.028333333,2
Q34640785,Abuka,3.550555555,32.956388888,2
Q34640791,Abukec,3.2475,32.416666666,2
Q34640797,Abukuyi,0.81263,34.11795,2
Q34640804,Abutopawaya,2.901388888,32.181111111,2
Q34640812,Abuyo,3.086944444,32.979166666,2
Q34640819,Abwobe,3.528611111,32.697777777,2
Q34640826,Abwoc,2.696111111,32.260555555,2
Q34640833,Abwor,3.289722222,33.060833333,2
Q34640840,Abwori,3.420555555,32.268055555,2
Q34640855,Abwori,3.164722222,32.813888888,2
Q34640864,Acaa,3.547222222,33.23,2
Q34640900,Acakala,3.014722222,32.111111111,2
Q34640908,Acayo,2.876388888,32.496388888,2
Q34640955,Acenu,2.41,32.4225,2
Q34640961,Acet,3.149166666,32.565833333,2
Q34640969,Achebe,3.083888888,33.215555555,1
Q34640975,Achebe,3.133055555,33.135833333,1
Q34640987,Achilet,0.71925,34.11745,2
Q34641003,Achoki,0.75084,34.08079,2
Q34641009,Achunat,0.67008,34.21507,2
Q34641016,Acii,3.108611111,32.079166666,2
Q34641023,Acika,3.74,33.103611111,2
Q34641029,Acikra,3.688055555,33.072777777,2
Q34641076,Acoo,3.118611111,32.306388888,2
Q34641139,Acuranga,3.455555555,32.9075,2
Q34641184,Adagdano,2.691666666,32.050277777,2
Q34641762,Adedi,2.751111111,32.045833333,2
Q34641790,Adeyo,0.71552,34.01352,2
Q34641800,Adia,2.568055555,31.063888888,2
Q34641808,Adingamadi,3.803888888,32.979722222,2
Q34641999,Adokonam,2.758611111,32.198055555,2
Q34642032,Adundo,0.71925,34.11745,2
Q34642041,Aduru,2.385277777,32.411944444,2
Q34642060,Adwel,3.078888888,33.435555555,2
Q34642065,Adwor,3.699166666,32.684722222,2
Q34642073,Adyang,3.486944444,32.5825,2
Q34642232,Agago,2.959722222,32.308888888,2
Q34642247,Agan,3.441666666,32.900555555,2
Q34642278,Agechel,2.27306,34.58823,2
Q34642307,Agira,2.2625,32.180555555,2
Q34642382,Agu,3.045,32.1525,2
Q34642444,Agugura,3.253333333,32.374722222,2
Q34642454,Agula,3.218611111,32.169166666,2
Q34642461,Agulupwam,3.294166666,32.781944444,2
Q34642473,Agwar Yugi,2.913611111,32.18,2
Q34642478,Agwaryugi,2.967222222,32.186666666,2
Q34642484,Agwedola,2.586111111,32.404444444,2
Q34642493,Agweng,3.301944444,32.773611111,1
Q34642504,Agwo,2.812222222,32.3125,2
Q34642509,Agwok,2.8275,32.393888888,2
Q34642749,Ajan,3.156388888,32.637777777,2
Q34642774,Ajetjet,3.298333333,32.21,2
Q34642785,Ajobi,3.031388888,33.139166666,2
Q34642791,Ajok,2.965,32.030555555,2
Q34642798,Ajok,2.359166666,32.328333333,2
Q34642801,Ajola,2.895277777,32.235833333,2
Q34642807,Ajony,2.792777777,32.483888888,2
Q34642813,Ajuri,2.553333333,32.450277777,2
Q34642844,Akado,3.218333333,32.099166666,2
Q34642855,Akago,2.626944444,31.851111111,2
Q34642869,Akanginimat,0.84133,34.1422,2
Q34642876,Akaniningata,0.76794,34.25815,2
Q34642940,Akeno,3.3375,32.641111111,2
Q34642971,Akidikidi,2.579444444,32.461944444,2
Q34643015,Akipoi,3.775833333,33.691944444,2
Q34643020,Akipye,3.743055555,33.628333333,2
Q34643028,Akisi,3.739444444,33.565,2
Q34643039,Akore,3.014444444,32.1025,2
Q34643045,Akore,3.056944444,32.293888888,2
Q34643088,Akudam,3.700277777,33.530555555,2
Q34643094,Akuki,2.404444444,32.396666666,2
